QuestionID,Question,DocumentID,DocumentTitle,SentenceID,Sentence,Label,Cosine Similarity
Q1052,who can file suspicious activity report,D1015,Suspicious activity report,D1015-0,"In United States financial regulation , a suspicious activity report (or SAR) is a report made by a financial institution to the Financial Crimes Enforcement Network (FinCEN), an agency of the United States Department of the Treasury , regarding suspicious or potentially suspicious activity.",1,0.531609533071195
Q1053,who created facebook,D1016,Facebook,D1016-2,"It was founded in February 2004 by Mark Zuckerberg with his college roommates and fellow Harvard University students Eduardo Saverin , Andrew McCollum , Dustin Moskovitz and Chris Hughes .",1,0.6943650748294136
Q1060,who owns joe's crab shack,D1023,Joe's Crab Shack,D1023-2,Joe's Crab Shack is an American chain of beach-themed seafood casual dining restaurants owned by Ignite Restaurant Group .,1,0.5477225575051661
Q1063,what is a right wing christian,D1026,Christian right,D1026-0,Christian right is a term used in the United States to describe right-wing Christian political groups that are characterized by their strong support of socially conservative policies.,1,0.7001400420140048
Q1068,what type of batteries are 357 (LR44),D1030,LR44 battery,D1030-0,"LR44 is the IEC designation for an alkaline 1.5 volt button cell , commonly used in small LED flashlights , digital thermometers , calculators , calipers , watches , clocks , toys and laser pointers .",1,0.14852213144650114
Q1069,where did hurricane katrina begin,D1031,Hurricane Katrina,D1031-0,Hurricane Katrina was the deadliest and most destructive Atlantic hurricane of the 2005 Atlantic hurricane season .,1,0.1656472891122698
Q1069,where did hurricane katrina begin,D1031,Hurricane Katrina,D1031-4,"Hurricane Katrina formed over the Bahamas on August 23, 2005 and crossed southern Florida as a moderate Category 1 hurricane , causing some deaths and flooding there before strengthening rapidly in the Gulf of Mexico .",1,0.33296357910601343
Q1072,what is an assist in basketball,D1033,Assist (basketball),D1033-0,"In basketball , an assist is attributed to a player who passes the ball to a teammate in a way that leads to a score by field goal , meaning that he or she was ""assisting"" in the basket.",1,0.8388704928078611
Q1073,what is 1 mil guaranies in united states dollars,D1034,Mill (currency),D1034-0,"The mill or mille () (sometimes mil in the UK , when discussing property taxes in the United States , or previously in Cyprus and Malta ) is a now-abstract unit of currency used sometimes in accounting .",1,0.08703882797784893
Q1075,where did the persian war take place,D1036,Greco-Persian Wars,D1036-0,The Greco-Persian Wars (also often called the Persian Wars) were a series of conflicts between the Achaemenid Empire of Persia and city-states of the Hellenic world that started in 499 BC and lasted until 449 BC.,1,0.11487593716012254
Q1075,where did the persian war take place,D1036,Greco-Persian Wars,D1036-9,"In 494 BC, the Persians regrouped, and attacked the epicentre of the revolt in Miletus.",1,0.05679618342470648
Q1075,where did the persian war take place,D1036,Greco-Persian Wars,D1036-10,"At the Battle of Lade , the Ionians suffered a decisive defeat, and the rebellion collapsed, with the final members being stamped out the following year.",1,0.04637388957601683
Q1075,where did the persian war take place,D1036,Greco-Persian Wars,D1036-11,"Seeking to secure his empire from further revolts and from the interference of the mainland Greeks, Darius embarked on a scheme to conquer Greece and to punish Athens and Eretria for burning Sardis.",1,0.16481712868606585
Q1075,where did the persian war take place,D1036,Greco-Persian Wars,D1036-22,"The actions of the general Pausanias at the siege of Byzantium alienated many of the Greek states from the Spartans, and the anti-Persian alliance was therefore reconstituted around Athenian leadership, as the so-called Delian League .",1,0.07658395810674835
Q1075,where did the persian war take place,D1036,Greco-Persian Wars,D1036-24,"At the Battle of the Eurymedon in 466 BC, the League won a double victory that finally secured freedom for the cities of Ionia.",1,0.09600307214746386
Q1075,where did the persian war take place,D1036,Greco-Persian Wars,D1036-26,"A fleet was sent to Cyprus in 451 BC, but achieved little, and when it withdrew the Greco-Persian Wars drew to a quiet end.",1,0.09274777915203367
Q1084,when did thomson make the plum-pudding model,D1044,Plum pudding model,D1044-2,"The plum pudding model of the atom by J. J. Thomson , who discovered the electron in 1897, was proposed in 1904 before the discovery of the atomic nucleus in order to add the electron to the atomic model.",1,0.2777777777777778
Q1085,what part of the pig is bacon,D1045,Bacon,D1045-7,"It is usually made from side and back cuts of pork, except in the United States, where it is almost always prepared from pork belly (typically referred to as ""streaky"", ""fatty"", or ""American style"" outside of the US and Canada).",1,0.329914439536929
Q1086,where did erisa come from,D1046,Employee Retirement Income Security Act,D1046-0,"The Employee Retirement Income Security Act of 1974 (ERISA) (, codified in part at ) is a federal law which establishes minimum standards for pension plans in private industry and provides for extensive rules on the federal income tax effects of transactions associated with employee benefit plans.",1,0.6812012094229561
Q1086,where did erisa come from,D1046,Employee Retirement Income Security Act,D1046-1,ERISA was enacted to protect the interests of employee benefit plan participants and their beneficiaries by:,1,0.15389675281277312
Q1087,what percent of illegal immigrants are from mexico and europe,D823,Illegal immigration to the United States,D823-5,"According to a 2005 Pew Hispanic Center report, 56% of undocumented immigrants were from Mexico ; 22% were from other Latin American countries; 13% were from Asia; 6% were from Europe and Canada; and 3% were from Africa and the rest of the world.",1,0.18670401120373464
Q1088,what school district is alvin in?,D1047,Alvin Independent School District,D1047-0,"Alvin Independent School District is a school district based in Alvin , Texas ( USA ).",1,0.13834289277321493
Q1091,what are the houses of hogwarts,D1050,Hogwarts,D1050-0,"Hogwarts School of Witchcraft and Wizardry, shortened Hogwarts, is a fictional British school of magic for students aged eleven to eighteen, and is the primary setting for the first six books in J.K. Rowling 's Harry Potter series.",1,0.3079201435678004
Q1094,What kind of personality test is the MBTI,D1053,Myers-Briggs Type Indicator,D1053-2,The Myers-Briggs Type Indicator (MBTI) assessment is a psychometric questionnaire designed to measure psychological preferences in how people perceive the world and make decisions.,1,0.10259783520851541
Q1094,What kind of personality test is the MBTI,D1053,Myers-Briggs Type Indicator,D1053-9,The MBTI focuses on normal populations and emphasizes the value of naturally occurring differences.,1,0.07071067811865475
Q1094,What kind of personality test is the MBTI,D1053,Myers-Briggs Type Indicator,D1053-10,"Robert Kaplan and Dennis Saccuzzo believe ""the underlying assumption of the MBTI is that we all have specific preferences in the way we construe our experiences, and these preferences underlie our interests, needs, values, and motivation"" (p. 499).",1,0.08770580193070293
Q1098,what type of game is heavy rain,D1057,Heavy Rain,D1057-0,Heavy Rain is an interactive drama action-adventure video game created by French developer Quantic Dream exclusively for the PlayStation 3 .,1,0.1875
Q1099,what are superannuation contributions?,D1058,Superannuation in Australia,D1058-2,Superannuation in Australia refers to the arrangements which people make in Australia to have funds available for them in retirement .,1,0.06741998624632421
Q1104,when does the electoral college votes,D1062,Electoral College (United States),D1062-4,The United States Electoral College is the institution that officially elects the President and Vice President of the United States every four years.,1,0.23782574707724702
Q1105,when barack obama was born,D1063,Barack Obama,D1063-0,"Barack Hussein Obama II (; born August 4, 1961) is the 44th and current President of the United States , the first African American to hold the office.",1,0.391304347826087
Q1111,what is a .PAC file,D1069,Proxy auto-config,D1069-0,A proxy auto-config (PAC) file defines how web browsers and other user agents can automatically choose the appropriate proxy server (access method) for fetching a given URL .,1,0.2727723627949905
Q1111,what is a .PAC file,D1069,Proxy auto-config,D1069-1,"A PAC file contains a JavaScript function “FindProxyForURL(url, host)”.",1,0.2004459314343183
Q1117,what are spoilers for,D1075,Spoiler (automotive),D1075-5,Some spoilers are added to cars primarily for styling purposes and have either little aerodynamic benefit or even make the aerodynamics worse.,1,0.14638501094227999
